platform,komentar,timestamp,komentar_clean
YouTube,piye ikih,2026-04-18 12:15:43,piye ikih
YouTube,Kalau jaksa telah melakukan kesalahan dakwaan dan mempermalukan dengan memborgol apakah bisa dituntut kerugian?,2026-04-18 12:15:43,kalau jaksa laku salah dakwa malu borgol bisa tuntut rugi
YouTube,Bagaimana dengan gaji Jaksa yang jelas berbeda dan semakin tinggi sesuai dengan pangkat nya.  Masalah dia masih dapat tunjangan jabatan dll apa itu tidak mark up jg.. ,2026-04-18 12:15:43,bagaimana gaji jaksa jelas beda makin tinggi sesuai pangkat nya masalah masih tunjang jabat apa tidak mark up jg
YouTube,sambo apa kabar ya,2026-04-18 12:15:43,sambo apa kabar
YouTube,Masak inspektorat Karo sebodoh itu ?,2026-04-18 12:15:43,masak inspektorat karo bodoh
YouTube,Yuk kita gak usah bernegara aja yuk. Gini amat,2026-04-18 12:15:43,yuk gak usah negara aja yuk gin
YouTube,KACAUNYA PEMDA SETEMPAT,2026-04-18 12:15:43,kacau pemda tempat
YouTube,Kok makin ke sini org2nya makin bodoh ya dlm menegakkan hukum?,2026-04-18 12:15:43,kok makin sini orgnya makin bodoh dlm tegak hukum
YouTube,apakah dulu masuk jadi jaksa nyogok kah bang? sampai melakukan hal2x konyol... apakah ada tujuan lain mngkin,2026-04-18 12:15:43,dulu masuk jadi jaksa nyogok bang laku halx konyol ada tuju mngkin
YouTube,Video profilenya sudah tidak bisa di akses bang Fer,2026-04-18 12:15:43,video profilenya tidak di akses bang fer
YouTube,Kacaauu kacaau,2026-04-18 12:15:43,kacaauu kacaau
YouTube,Yg di otaknya hanya uang saja hmmmmmm,2026-04-18 12:15:43,yg otak uang hmmmmmm
YouTube,video profil desanya sdh gk ada,2026-04-18 12:15:43,video profil desa sdh gk
YouTube,Video Profilnya sudah di tagdown,2026-04-18 12:15:43,video profil di tagdown
YouTube,Kenapa ya konoha ga piralll normal,2026-04-18 12:15:43,ya konoha ga piralll normal
YouTube,KASUS TITIPAN...,2026-04-18 12:15:43,kasus titip
YouTube,t0l0l semua aparat penegak hukum Indonesia,2026-04-18 12:15:43,tll semua aparat tegak hukum indonesia
YouTube,aseli jaksa an jing emang,2026-04-18 12:15:43,aseli jaksa an jing emang
YouTube,Kan dia yang dipekerjakan(yang dikasih upah) kok bisa tuduh korupsi,2026-04-18 12:15:43,kan yang dipekerjakanyang kasih upah kok tuduh korupsi
YouTube,Hukum mbelgedes,2026-04-18 12:15:43,hukum mbelgedes
YouTube,bisakah jaksa penuntut di tuntut ?,2026-04-18 12:15:43,bisa jaksa tuntut tuntut
YouTube,videonya udah diprivate,2026-04-18 12:15:43,video udah diprivate
YouTube,Parah ini mah,2026-04-18 12:15:43,parah mah
YouTube,Pecat para bajingan2 itu ,2026-04-18 12:15:43,pecat bajing
YouTube,itulah jika jaksa sekolahnya NYOGOK,2026-04-18 12:15:43,jika jaksa sekolah nyogok
YouTube,Ih miris,2026-04-18 12:15:43,ih miris
YouTube,Lagi lagi jaksa sumut,2026-04-18 12:15:43,lagi jaksa sumut
YouTube,"Link video profil desa yang ada di deskripsi, ditake down yak?",2026-04-18 12:15:43,link video profil desa ada deskripsi ditake down yak
YouTube,Guru rakyat sipil,2026-04-18 12:15:43,guru rakyat sipil
YouTube,Bagaimna dengan one for all yg katanya habis 1 m ya?,2026-04-18 12:15:43,bagaimna one for all yg kata habis m
YouTube,kayanya ijazah fery ini palsu gak? beda orang itu potonya ,2026-04-18 12:15:43,kaya ijazah fery palsu gak beda orang potonya
YouTube,Sayang sekali....auditor2 model gini.. biasanya entertain nya minta macem2...,2026-04-18 12:15:43,sayang sekaliauditor model gin biasa entertain nya minta macem
YouTube,yang audit tu sok suci padahal lum tentu dia bersih ,2026-04-18 12:15:43,audit tu sok suci padahal lum dia bersih
YouTube,selamat datang di negara gila yang warga nya di paksa waras,2026-04-18 12:15:43,selamat datang negara gila warga nya paksa waras
YouTube,"kayo aja ini kasus kaga viral, udah tau kan ]endingnya kek gimana? wkwkwkwk salam waras deh ya.. No Viral No Justice makin muak aja gue sama negara sendiri-_-",2026-04-18 12:15:43,kayo aja kasus kaga viral udah tau kan endingnya kek gimana wkwkwkwk salam waras deh no viral no justice makin muak aja gue sama negara sendiri
YouTube,Pancen Pemerintah = Penjahat,2026-04-18 12:15:43,pancen perintah jahat
YouTube,Koruptor pejabat dan oligarki yg trilyunan gak bisa Giliran nangkap usaha kreatif yg kelas UMKM gercep banget Koplak,2026-04-18 12:15:43,koruptor jabat oligarki yg trilyunan gak gilir nangkap usaha kreatif yg kelas umkm gercep banget koplak
YouTube,"Katanya JPU salah satu yg diaanggap korupsi juga karna kontrak sewa drone 30 hari tapi pekerjaan selesai 12 hari dan dibayar sesuai kontrak dianggap korupsi,. Padahal yg namanya kontrak itu ya sesuai klausul kontrak, 30 hari itu cuman estimasi penggunaan alat pekerjaan, bukan total hari kerja dari sini kita bisa ambil JPU DUNGUNYA MINTA AMPUN",2026-04-18 12:15:43,kata jpu salah satu yg diaanggap korupsi karna kontrak sewa drone hari kerja selesai hari bayar sesuai kontrak anggap korupsi padahal yg nama kontrak ya sesuai klausul kontrak hari cuman estimasi guna alat kerja bukan total hari kerja sini bisa ambil jpu dungu minta ampun
YouTube,Makin nggak jelas hukum di negera ini ,2026-04-18 12:15:43,makin jelas hukum negera
YouTube,"Boomer mana paham? Editing, ide, microfone dll itu ada harga / Jasanya. Maunya GRATIS GRATIS tp hasil bagus. Sattt ",2026-04-18 12:15:43,boomer mana paham editing ide microfone itu harga jasa mau gratis gratis tp hasil bagus sattt
YouTube,Jaksa mana ada yg beres,2026-04-18 12:15:43,jaksa mana yg beres
YouTube,JAKSANYA HARUS DIPECAT,2026-04-18 12:15:43,jaksa pecat
YouTube,Muaakkk dan benci bgt sama semua kebodohan investigasi di indo yang cuma menyasar sipil,2026-04-18 12:15:43,muaakkk benci bgt sama semua bodoh investigasi indo cuma sasar sipil
YouTube,"Ini logika gw ya : untuk 30jt per video itu luamayan mahal sbnernya tapi balik lagi, semua itu kan dasar nya konsumen sudah oke setuju jadi ya ga ada masalah harus nya,  dan ketika ada masalah kenapa si  videografer yang salah bsa mark up?  Kan sudah deal sama konsumen juga..  Harus nya klo mark up kan dari konsumenya karena pake dwit negara..  Jdi kocakkkk  Indonesia indonesia sampe 20700 juga ga bakal maju klo kaya gini trus Lollll",2026-04-18 12:15:43,logika gw untuk jt per video luamayan mahal sbnernya balik semua kan dasar nya konsumen oke tuju jadi ga masalah nya ketika masalah si videografer salah bsa mark up kan deal sama konsumen harus nya klo mark up kan konsumenya pake dwit negara jdi kocakkkk indonesia indonesia sampe ga bakal maju klo kaya gin trus lollll
YouTube,"Satu lagi, dikira kuota gratis kali ya",2026-04-18 12:15:43,satu kira kuota gratis kali
YouTube,Maaf bang cuma nonton setengah udah emosi duluan karna kebodohan team audit tolol itu,2026-04-18 12:15:43,maaf bang cuma nonton tengah udah emosi duluan karna bodoh team audit tolol
YouTube,"HUKUM INDONESIA KAYAK LELUCON BISA BELI , DI PESAN , DI ATUR INDONESIA RUSAK KARENA PEJABAT KITA INDONESIA SENDIRI YG KORUP MAKANYA INDONESIA HUKUM BERLAKU BAGI SI MISKIN YG KAYA AMAN NEGARA MACAM APA INI ",2026-04-18 12:15:43,hukum indonesia kayak lelucon beli pesan atur indonesia rusak jabat indonesia sendiri yg korup makanya indonesia hukum laku si miskin yg kaya aman negara macam apa
YouTube,"Trus Bang, saya orang awam. Emang peraturan peraturan yang di dalam dakwaan ga bisa jadi dasar hukum ya? Lalu peraturan peraturan itu untuk apa? Minta pencerahannya",2026-04-18 12:15:43,trus bang orang awam emang atur atur di dakwa ga jadi dasar hukum lalu atur atur untuk apa minta cerah
YouTube,Video wedding aja mahal,2026-04-18 12:15:43,video wedding aja mahal
YouTube,"apa gw aja yg sadar nyesel jdi warga konoha,",2026-04-18 12:15:43,apa gw aja yg sadar nyesel jdi warga konoha
YouTube,"maksa banget yaaaa kakkkk,, ketahuan bgt bodohnyaa wkwkw. mirisss mirisss",2026-04-18 12:15:43,maksa banget yaaaa kakkkk tahu bgt bodohnyaa wkwkw mirisss mirisss
YouTube,Dokumen dakwaannya dibuat pake AI paling ya?,2026-04-18 12:15:43,dokumen dakwa buat pake ai paling
YouTube,"Lu bilang lu minta oemerintah kita turun tangan? Pemerintah kita itu BADUT brooo, cmon",2026-04-18 12:15:43,lu bilang lu minta oemerintah turun tangan perintah itu badut brooo cmon
YouTube,Bang mf nih gw mo tanya sbg pengadaan brg dan jasa di suatu kementerian.. tagihan2 dibyr Ampe 3bln...sementara anak gw modal kerja dpt kridit dibank dg jaminan sertifikat rumah...sementara sdh di periksa ..BPK.insfektorat.lu bayangin..anak gw musti byr cicilan hutang..bank.. tagihan2 ditahan2...ada aja org2 dlm yg jahat!! kesedihan seorang ibutp bgtu smp sek blm dibyr2.. nilai nya brp sih..masa GK ada anggarannya.?,2026-04-18 12:15:43,bang mf nih gw mo tanya sbg ada brg jasa suatu menteri tagih dibyr ampe blnsementara anak gw modal kerja dpt kridit bank dg jamin sertifikat rumahsementara sdh periksa bpkinsfektoratlu bayanginanak gw musti byr cicil hutangbank tagih ditahanada aja org dlm yg jahat sedih orang ibutp bgtu smp sek blm dibyr nilai nya brp sihmasa gk anggar
YouTube,"Kalaupun dibilang 30 jt itu kemahalan, ya kan ini jasa yg di tetapkan sama si penyedia jasa, misal gw mau jual satu ayam seharga 1 milyarkan ya sudah terserah gw",2026-04-18 12:15:43,kalaupun bilang jt mahal kan jasa yg tetap sama si sedia jasa misal gw mau jual satu ayam harga milyarkan sudah serah gw
YouTube,pengalihan isu kah ini bang?,2026-04-18 12:15:43,alih isu ini bang
YouTube,"Apa ga merasa dosa memenjarakan orang yang tidak jelas kesalahan, terlalu mengada-ada",2026-04-18 12:15:43,apa ga rasa dosa penjara orang tidak jelas salah terlalu mengadaada
YouTube,Apa landasan seorang disebut ahli? Soalnya akhir² ini kok byk yg ngaku ahli,2026-04-18 12:15:43,apa landas orang sebut ahli soal akhir kok byk yg ngaku ahli
YouTube,Kok bisa orang bodoh jadi jaksa.  Smoga si jaksa baca ini. Aamiin.,2026-04-18 12:15:43,kok orang bodoh jadi jaksa smoga si jaksa baca aamiin
YouTube,Bau bau nyari jabatan itu bangg wkwkkwkww,2026-04-18 12:15:43,bau bau nyari jabat bangg wkwkkwkww
YouTube,isu sensitif apa yang dialihkan dari diviralkannya kasus ini? serius nanyak,2026-04-18 12:15:43,isu sensitif apa alih diviralkannya kasus serius nanyak
YouTube,"Hadehhh, hukum mati belum ada y begini deh. Ada aja yg penting kayaaaaa. Bodo amat orang miskin pada mati. Plis itu orang miskin lihat. Dunia ini bukan tempat hidup selamanya Bray...",2026-04-18 12:15:43,hadehhh hukum mati y begini deh ada aja yg penting kayaaaaa bodo orang miskin mati plis orang miskin lihat dunia bukan tempat hidup lama bray
YouTube,ogah banget gwe suruh gratisin edit video....enak ajah...gak edit video abis tu video kena pentung,2026-04-18 12:15:43,ogah banget gwe suruh gratisin edit videoenak ajahgak edit video abis tu video kena pentung
YouTube,"Kalau ada seorang dokter menerapkan tarip yg berbeda utk pasien nya, apakah masuk korupsi? Yg kaya di mahalin yg miskol n dimurahkan",2026-04-18 12:15:43,kalau orang dokter terap tarip yg beda utk pasien nya masuk korupsi yg kaya mahalin yg miskol n murah
YouTube,"Mencari kekayaan dengan jual beli pasal bawa bawa atas nama Tuhan YME segala...  Yang bersalah dibuat tidak bersalah biar bisa bebas atau malah dibuat ""tambah"" salah agar hukuman tambah berat dari yang semestinya, sementara yang tidak bersalah dibuat bersalah tergantung kepentingan dan atau pesanan....  Sampai disini seharusnya membawa pemahaman kenapa Tuhan YME yang maha baik juga menciptakan neraka jahanam....",2026-04-18 12:15:43,cari kaya jual beli pasal bawa bawa atas nama tuhan yme segala salah buat salah biar bebas malah buat tambah salah hukum tambah berat mesti yang salah buat salah gantung penting atau pesan sini bawa paham tuhan yme yang maha baik cipta neraka jahanam
YouTube,"Sekarang indo kebodohan nya sudah diluar nalar akal hewan ,heran sama kebijakan peraturan dll amburadul banget ya",2026-04-18 12:15:43,sekarang indo bodoh nya luar nalar akal hewan heran sama bijak atur amburadul banget
YouTube,Videonya udah gada bang,2026-04-18 12:15:43,video udah gada bang
YouTube,KOG ADA OKNUM JAKSA2 DAN KAJARI SEBODOH INI yah....Penyedia Jasa yang di Kontrak oleh Pemberi Kerja di katakan Mark up....penetapan status ini saja sudah dapat dikatakan SUPER DUNGU .....,2026-04-18 12:15:43,kog oknum jaksa kajari bodoh yahpenyedia jasa kontrak beri kerja di kata mark uppenetapan status saja dapat kata super dungu
YouTube,Video profil desanya kok private yak?,2026-04-18 12:15:43,video profil desa kok private yak
YouTube,video desanya sudah ga bisa dibuka bg,2026-04-18 12:15:43,video desa ga buka bg
YouTube,Orang tua nya menyekolah kan anak nya biar pintar. Bukan biar jadi penjahat  Hadeuuhhhhhh,2026-04-18 12:15:43,orang tua nya seko kan anak nya biar pintar bukan biar jadi jahat hadeuuhhhhhh
YouTube,Gimana kabar indo for one,2026-04-18 12:15:43,gimana kabar indo for one
YouTube,Vidio nya udh g ada bang?,2026-04-18 12:15:43,vidio nya udh g bang
YouTube,"Kasus narkoba awak kapal ketika viral dan menjadi atensi DPR komisi III , jaksanya sudah minta maaf dan menyatakan ada kesalahan dalam penyidikan , eh diem2 jaksa mengajukan banding  kocak dah hukum di Indo sekarang kaya tai , sudah Pantas Kalo Rakyat Mosi tidak percaya Polisi , TNI , Hakim dan President",2026-04-18 12:15:43,kasus narkoba awak kapal viral jadi atensi dpr komisi iii jaksa minta maaf nyata salah sidi eh diem jaksa aju banding kocak dah hukum indo sekarang kaya tai pantas kalo rakyat mosi percaya polisi tni hakim president
YouTube,Yg NG'BOR SUMUR ada yg ngmng 75jt gimana nih bang Fer🫣,2026-04-18 12:15:43,yg ngbor sumur yg ngmng jt gimana nih bang fer
YouTube,Untung gua gk lulusan hukum. Ya gini manusia lebih kotor dari ta. Ik,2026-04-18 12:15:43,untung gua gk lulus hukum gin manusia lebih kotor ta ik
YouTube,Nambah lgi ajh musuh masyarakat y,2026-04-18 12:15:43,nambah lgi ajh musuh masyarakat y
YouTube,Amsal lagi dijadikan tumbal itu,2026-04-18 12:15:43,amsal jadi tumbal
YouTube,Kelihatan sekali bodohnya tim auditonya,2026-04-18 12:15:43,lihat sekali bodoh tim auditonya
YouTube,PENGALIHAN ISUUUU,2026-04-18 12:15:43,alih isuuuu
YouTube,LIHAT WO NIH NEGARA LOEEE 1 TAHUN LOE PIMPIN MAKIN LAWAK NIHH NEGARA!!!!,2026-04-18 12:15:43,lihat wo nih negara loeee tahun loe pimpin makin lawak nihh negara
YouTube,"Ini namanya Pemerasan dengan memanfaatkan celah hukum gak sih?,",2026-04-18 12:15:43,nama peras manfaat celah hukum gak sih
YouTube,"kasus paling lawak, teori konspirasi gw si dia liat/tau kalo yg ngasih dia pekerjaan itu korup makanya di bungkam  lucu bgt anjir , yg jelas jelas korupsi kuota haji di bebasin  ya Allah negara negara lawak",2026-04-18 12:15:43,kasus paling lawak teori konspirasi gw si liattau kalo yg ngasih kerja korup makanya bungkam lucu bgt anjir yg jelas jelas korupsi kuota haji bebasin allah negara negara lawak
YouTube,"Ada yang sepemikiran ga, kalau kasus ini hanyalah pengalihan isu dari kasus kasus lain yg sedang tidak ingin di lihat oleh masyarakat Indonesia.",2026-04-18 12:15:43,yang pikir ga kalau kasus hanya alih isu kasus kasus yg sedang ingin lihat masyarakat indonesia
YouTube," Penasehat Presiden, DPR, Konsultan tidak ada artinya karena mereka semua kerjanya memberikan IDE.  Justru peradaban maju karena IDE. Penerima Nobel pun berjasa dar IDE.. ",2026-04-18 12:15:43,nasehat presiden dpr konsultan ada arti mereka semua kerja beri ide justru adab maju ide terima nobel jasa dar ide
YouTube,Video animasi MBG pakai AI brp Miliyar itu?,2026-04-18 12:15:43,video animasi mbg pakai ai brp miliyar
YouTube,asli cuy bodonya gak ketolong,2026-04-18 12:15:43,asli cuy bodonya gak tolong
YouTube,inspektorat nya diperiksa juga ga ya,2026-04-18 12:15:43,inspektorat nya periksa ga
YouTube,Kok bisa org bodoh bisa menjadi penegak hukum?!,2026-04-18 12:15:43,kok org bodoh jadi tegak hukum
YouTube,Bisa tuntun balik gha si,2026-04-18 12:15:43,tuntun balik gha si
YouTube,Jaksa Bangsatttt,2026-04-18 12:15:43,jaksa bangsatttt
YouTube,Orang orang jompo gaptek pelosok taunya gratis aja.. Kebiasaan ngerekam video di hp sendiri buat status WA sih dipikir semua konten sama aja kaya ngerekam di hp sendiri,2026-04-18 12:15:43,orang orang jompo gaptek pelosok tau gratis aja biasa ngerekam video hp sendiri buat status wa sih pikir semua konten sama aja kaya ngerekam hp sendiri
YouTube,videonya apa sudah ditakedown?. karna saya klik tidak bisa,2026-04-18 12:15:43,video apa ditakedown karna klik bisa
YouTube,sangat memalukan hukum abal2 I ,2026-04-18 12:15:43,sangat malu hukum abal i
YouTube,Apa kabar film One For All Grafik kek jaman Fir'aun,2026-04-18 12:15:43,apa kabar film one for all grafik kek jaman firaun
YouTube,Coba spill bang oknum inspektorat goblok terkait,2026-04-18 12:15:43,coba spill bang oknum inspektorat goblok kait
YouTube,"Gua malah bingung itu mereka beneran bodoh apa pura-pura bodoh bisa nyebut harga Rp24.100k  Misal pure bodoh sih kebangetan. Tapi misal pura-pura bodoh, apa mungkin ini cuma drama settingan buat nutupin kasus lain? Cuma kasus apa?",2026-04-18 12:15:43,gua malah bingung mereka beneran bodoh apa purapura bodoh nyebut harga rpk misal pure bodoh sih banget misal purapura bodoh apa mungkin cuma drama settingan buat nutupin kasus cuma kasus apa
YouTube,Link video profile nya ga bisa diputara bang karena disetel ke pribadi,2026-04-18 12:15:43,link video profile nya ga diputara bang setel pribadi
YouTube,"Gimana kabar korupsi yg amat sangat mega korupsi..,g ada kabar tuh.. Cm sperti ini dipermasalahkan..konyoL...bobrok konoha",2026-04-18 12:15:43,gimana kabar korupsi yg sangat mega korupsig kabar tuh cm sperti dipermasalahkankonyolbobrok konoha
